midx,midy,midz,CuT,As,Rec,wi,fminz,i_arci
17140,106980,2420,0,0,0,12.336348,0,2
17180,106980,2420,0,0,0,13.86644,0,2
17220,106980,2420,0,0,0,14.351879,0,2
17260,106980,2420,0,0,0,12.52976,0,3
17300,106980,2420,0,0,0,9.038678,0,3
17340,106980,2420,0,0,0,14.662698,0,3
17380,106980,2420,0,0,0,10.029393,0,3
17420,106980,2420,0,0,0,10.218607,0,3
17460,106980,2420,0,0,0,10.735678,0,3
17500,106980,2420,0,0,0,12.793383,0,3
17540,106980,2420,0,0,0,10.882072,0,3
17580,106980,2420,0,0,0,10.679504,0,3
17620,106980,2420,0,0,0,11.741904,0,3
17660,106980,2420,0,0,0,10.16645,0,3
17700,106980,2420,0,0,0,10.72643,0,0
17740,106980,2420,0,0,0,10.082662,0,0
17780,106980,2420,0,0,0,16.260717,0,0
17820,106980,2420,0,0,0,15.731403,0,0
17860,106980,2420,0,0,0,17.080019,0,0
17900,106980,2420,0,0,0,16.961805,0,0
17940,106980,2420,0,0,0,17.020193,0,0
17980,106980,2420,0,0,0,18.114077,0,0
18020,106980,2420,0,0,0,18.928877,0,0
18060,106980,2420,0,0,0,18.036974,0,0
18100,106980,2420,0,0,0,17.539083,0,0
18140,106980,2420,0,0,0,17.070263,0,0
18180,106980,2420,0,0,0,14.628056,0,0
18220,106980,2420,0,0,0,14.738205,0,0
18260,106980,2420,0,0,0,13.805749,0,0
18300,106980,2420,0,0,0,12.875271,0,0
18340,106980,2420,0,0,0,13.061537,0,0
18380,106980,2420,0,0,0,13.046752,0,0
18420,106980,2420,0,0,0,13.491987,0,0
18460,106980,2420,0,0,0,14.300412,0,0
18500,106980,2420,0,0,0,13.891629,0,0
18540,106980,2420,0,0,0,13.326447,0,0
18580,106980,2420,0,0,0,14.178748,0,0
18620,106980,2420,0,0,0,14.176062,0,0
18660,106980,2420,0,0,0,15.089331,0,0
14700,106980,2440,0,0,0,16.567488,0,0
14740,106980,2440,0,0,0,16.84505,0,0
14780,106980,2440,0,0,0,17.015554,0,0
14820,106980,2440,0,0,0,16.913006,0,0
14860,106980,2440,0,0,0,17.786142,0,0
14900,106980,2440,0,0,0,16.681435,0,0
14940,106980,2440,0,0,0,16.12399,0,0
14980,106980,2440,0,0,0,14.841174,0,0
15020,106980,2440,0,0,0,15.050393,0,0
15060,106980,2440,0,0,0,13.66511,0,0
15100,106980,2440,0,0,0,14.930847,0,0
15140,106980,2440,0,0,0,15.358049,0,0
15180,106980,2440,0,0,0,16.661438,0,0
15220,106980,2440,0,0,0,17.113045,0,0
15260,106980,2440,0,0,0,18.532873,0,0
15300,106980,2440,0,0,0,17.894217,0,0
15340,106980,2440,0,0,0,16.348455,0,0
15380,106980,2440,0,0,0,17.892088,0,0
15420,106980,2440,0,0,0,18.480093,0,0
15460,106980,2440,0,0,0,17.753819,0,0
15500,106980,2440,0,0,0,17.941332,0,0
15540,106980,2440,0,0,0,16.801628,0,0
15580,106980,2440,0,0,0,16.809324,0,0
15620,106980,2440,0,0,0,15.355783,0,0
15660,106980,2440,0,0,0,15.536283,0,0
15700,106980,2440,0,0,0,15.851993,0,0
15740,106980,2440,0,0,0,16.237595,0,0
15780,106980,2440,0,0,0,16.338377,0,0
15820,106980,2440,0,0,0,16.198347,0,0
15860,106980,2440,0,0,0,16.422974,0,0
15900,106980,2440,0,0,0,15.615179,0,0
15940,106980,2440,0,0,0,14.484642,0,1
15980,106980,2440,0,0,0,14.715474,0,1
16020,106980,2440,0,0,0,13.927584,0,1
16060,106980,2440,0,0,0,13.832839,0,1
16100,106980,2440,0,0,0,14.676226,0,1
16140,106980,2440,0,0,0,15.299463,0,1
16180,106980,2440,0,0,0,15.654617,0,1
16220,106980,2440,0,0,0,17.03769,0,1
16260,106980,2440,0,0,0,14.98877,0,1
16300,106980,2440,0,0,0,14.980545,0,1
16340,106980,2440,0,0,0,15.047931,0,1
16380,106980,2440,0,0,0,14.497916,0,1
16420,106980,2440,0,0,0,14.180775,0,1
16460,106980,2440,0,0,0,14.238205,0,1
16500,106980,2440,0,0,0,15.238142,0,1
16540,106980,2440,0,0,0,15.508765,0,1
16580,106980,2440,0,0,0,16.383772,0,1
16620,106980,2440,0,0,0,16.252161,0,1
16660,106980,2440,0,0,0,15.689007,0,1
16700,106980,2440,0,0,0,15.613308,0,1
16740,106980,2440,0,0,0,16.234127,0,1
16780,106980,2440,0,0,0,15.418227,0,1
16820,106980,2440,0,0,0,15.138375,0,1
16860,106980,2440,0,0,0,14.657235,0,1
16900,106980,2440,0,0,0,14.85634,0,1
16940,106980,2440,0,0,0,16.717579,0,1
16980,106980,2440,0,0,0,16.269714,0,1
17020,106980,2440,0,0,0,15.876281,0,1
17060,106980,2440,0,0,0,17.791914,0,1
17100,106980,2440,0,0,0,17.97979,0,1
17140,106980,2440,0,0,0,17.958944,0,1
17180,106980,2440,0,0,0,13.576019,0,2
17220,106980,2440,0,0,0,11.014561,0,2
17260,106980,2440,0,0,0,9.848611,0,3
17300,106980,2440,0,0,0,9.68153,0,3
17340,106980,2440,0,0,0,9.766501,0,3
17380,106980,2440,0,0,0,11.149923,0,3
17420,106980,2440,0,0,0,12.704153,0,3
17460,106980,2440,0,0,0,10.845881,0,3
17500,106980,2440,0,0,0,11.669144,0,3
17540,106980,2440,0,0,0,9.575943,0,3
17580,106980,2440,0,0,0,11.479581,0,3
17620,106980,2440,0,0,0,9.6195135,0,3
17660,106980,2440,0,0,0,11.834839,0,3
17700,106980,2440,0,0,0,9.387869,0,3
17740,106980,2440,0,0,0,11.404366,0,0
17780,106980,2440,0,0,0,10.299863,0,0
17820,106980,2440,0,0,0,16.101068,0,0
17860,106980,2440,0,0,0,18.111818,0,0
17900,106980,2440,0,0,0,17.903582,0,0
17940,106980,2440,0,0,0,17.317951,0,0
17980,106980,2440,0,0,0,17.97343,0,0
18020,106980,2440,0,0,0,18.233175,0,0
18060,106980,2440,0,0,0,17.655642,0,0
18100,106980,2440,0,0,0,17.77863,0,0
18140,106980,2440,0,0,0,16.910847,0,0
18180,106980,2440,0,0,0,15.433345,0,0
18220,106980,2440,0,0,0,14.42073,0,0
18260,106980,2440,0,0,0,14.344547,0,0
18300,106980,2440,0,0,0,12.989302,0,0
18340,106980,2440,0,0,0,12.91247,0,0
18380,106980,2440,0,0,0,13.367759,0,0
18420,106980,2440,0,0,0,13.423852,0,0
18460,106980,2440,0,0,0,14.056888,0,0
18500,106980,2440,0,0,0,14.117451,0,0
18540,106980,2440,0,0,0,13.683112,0,0
18580,106980,2440,0,0,0,13.878064,0,0
18620,106980,2440,0,0,0,13.880894,0,0
18660,106980,2440,0,0,0,15.04897,0,0
14700,106980,2460,0,0,0,16.532778,0,0
14740,106980,2460,0,0,0,17.424423,0,0
14780,106980,2460,0,0,0,16.967636,0,0
14820,106980,2460,0,0,0,16.471579,0,0
14860,106980,2460,0,0,0,17.373747,0,0
14900,106980,2460,0,0,0,17.51583,0,0
14940,106980,2460,0,0,0,16.151203,0,0
14980,106980,2460,0,0,0,14.153701,0,0
15020,106980,2460,0,0,0,14.555915,0,0
15060,106980,2460,0,0,0,13.987068,0,0
15100,106980,2460,0,0,0,14.360579,0,0
15140,106980,2460,0,0,0,14.99757,0,0
15180,106980,2460,0,0,0,16.88131,0,0
15220,106980,2460,0,0,0,17.42983,0,0
15260,106980,2460,0,0,0,17.923378,0,0
15300,106980,2460,0,0,0,16.791824,0,0
15340,106980,2460,0,0,0,16.673534,0,0
15380,106980,2460,0,0,0,17.374712,0,0
15420,106980,2460,0,0,0,18.074434,0,0
15460,106980,2460,0,0,0,17.758554,0,0
15500,106980,2460,0,0,0,18.146557,0,0
15540,106980,2460,0,0,0,16.569294,0,0
15580,106980,2460,0,0,0,16.711357,0,0
15620,106980,2460,0,0,0,15.617919,0,0
15660,106980,2460,0,0,0,15.548765,0,0
15700,106980,2460,0,0,0,15.782942,0,0
15740,106980,2460,0,0,0,16.672155,0,0
15780,106980,2460,0,0,0,16.01697,0,0
15820,106980,2460,0,0,0,16.44425,0,0
15860,106980,2460,0,0,0,16.047611,0,0
15900,106980,2460,0,0,0,15.157798,0,1
15940,106980,2460,0,0,0,14.457431,0,1
15980,106980,2460,0,0,0,14.182487,0,1
16020,106980,2460,0,0,0,13.258748,0,1
16060,106980,2460,0,0,0,13.342402,0,1
16100,106980,2460,0,0,0,15.056007,0,1
16140,106980,2460,0,0,0,14.519891,0,1
16180,106980,2460,0,0,0,15.970633,0,1
16220,106980,2460,0,0,0,16.152107,0,1
16260,106980,2460,0,0,0,15.023806,0,1
16300,106980,2460,0,0,0,14.960859,0,1
16340,106980,2460,0,0,0,15.408086,0,1
16380,106980,2460,0,0,0,14.780726,0,1
16420,106980,2460,0,0,0,14.996532,0,1
16460,106980,2460,0,0,0,14.761248,0,1
16500,106980,2460,0,0,0,15.370236,0,1
16540,106980,2460,0,0,0,15.358657,0,1
16580,106980,2460,0,0,0,16.193066,0,1
16620,106980,2460,0,0,0,16.990604,0,1
16660,106980,2460,0,0,0,15.388664,0,1
16700,106980,2460,0,0,0,15.365806,0,1
16740,106980,2460,0,0,0,16.55995,0,1
16780,106980,2460,0,0,0,14.925395,0,1
16820,106980,2460,0,0,0,14.754833,0,1
16860,106980,2460,0,0,0,15.418337,0,1
16900,106980,2460,0,0,0,14.940638,0,1
16940,106980,2460,0,0,0,16.81991,0,1
16980,106980,2460,0,0,0,16.63965,0,1
17020,106980,2460,0,0,0,16.297346,0,1
17060,106980,2460,0,0,0,18.454782,0,1
17100,106980,2460,0,0,0,18.25587,0,1
17140,106980,2460,0,0,0,18.178844,0,1
17180,106980,2460,0,0,0,11.058766,0,2
17220,106980,2460,0,0,0,13.613791,0,2
17260,106980,2460,0,0,0,9.312239,0,3
17300,106980,2460,0,0,0,12.564127,0,3
17340,106980,2460,0,0,0,10.300009,0,3
17380,106980,2460,0,0,0,8.839763,0,3
17420,106980,2460,0,0,0,11.64704,0,3
17460,106980,2460,0,0,0,12.193087,0,3
17500,106980,2460,0,0,0,10.651917,0,3
17540,106980,2460,0,0,0,11.588343,0,3
17580,106980,2460,0,0,0,11.633514,0,3
17620,106980,2460,0,0,0,12.018176,0,3
17660,106980,2460,0,0,0,10.422472,0,3
17700,106980,2460,0,0,0,10.30332,0,3
17740,106980,2460,0,0,0,11.894244,0,3
17780,106980,2460,0,0,0,9.7625065,0,0
17820,106980,2460,0,0,0,9.905562,0,0
17860,106980,2460,0,0,0,17.891346,0,0
17900,106980,2460,0,0,0,17.898172,0,0
17940,106980,2460,0,0,0,17.418507,0,0
17980,106980,2460,0,0,0,18.296637,0,0
18020,106980,2460,0,0,0,18.327097,0,0
18060,106980,2460,0,0,0,17.158615,0,0
18100,106980,2460,0,0,0,17.10559,0,0
18140,106980,2460,0,0,0,16.725182,0,0
18180,106980,2460,0,0,0,15.597278,0,0
18220,106980,2460,0,0,0,14.92202,0,0
18260,106980,2460,0,0,0,14.74841,0,0
18300,106980,2460,0,0,0,13.738792,0,0
18340,106980,2460,0,0,0,12.921828,0,0
18380,106980,2460,0,0,0,13.341633,0,0
18420,106980,2460,0,0,0,13.250863,0,0
18460,106980,2460,0,0,0,13.890845,0,0
18500,106980,2460,0,0,0,13.596764,0,0
18540,106980,2460,0,0,0,13.082877,0,0
18580,106980,2460,0,0,0,13.089094,0,0
18620,106980,2460,0,0,0,13.357829,0,0
18660,106980,2460,0,0,0,14.787599,0,0
14700,106980,2480,0,0,0,17.241812,0,0
14740,106980,2480,0,0,0,17.671974,0,0
14780,106980,2480,0,0,0,16.881298,0,0
14820,106980,2480,0,0,0,16.504086,0,0
14860,106980,2480,0,0,0,17.477503,0,0
14900,106980,2480,0,0,0,17.911526,0,0
14940,106980,2480,0,0,0,15.954481,0,0
14980,106980,2480,0,0,0,14.178523,0,0
15020,106980,2480,0,0,0,14.779066,0,0
15060,106980,2480,0,0,0,14.352571,0,0
15100,106980,2480,0,0,0,14.02724,0,0
15140,106980,2480,0,0,0,15.559011,0,0
15180,106980,2480,0,0,0,16.662941,0,0
15220,106980,2480,0,0,0,17.271776,0,0
15260,106980,2480,0,0,0,17.472391,0,0
15300,106980,2480,0,0,0,17.264235,0,0
15340,106980,2480,0,0,0,17.307322,0,0
15380,106980,2480,0,0,0,17.162128,0,0
15420,106980,2480,0,0,0,17.270918,0,0
15460,106980,2480,0,0,0,16.671955,0,0
15500,106980,2480,0,0,0,17.220642,0,0
15540,106980,2480,0,0,0,15.705575,0,0
15580,106980,2480,0,0,0,16.592176,0,0
15620,106980,2480,0,0,0,15.432932,0,0
15660,106980,2480,0,0,0,15.427808,0,0
15700,106980,2480,0,0,0,15.975613,0,0
15740,106980,2480,0,0,0,17.366213,0,0
15780,106980,2480,0,0,0,16.595238,0,0
15820,106980,2480,0,0,0,16.426964,0,0
15860,106980,2480,0,0,0,14.628707,0,1
15900,106980,2480,0,0,0,14.720919,0,1
15940,106980,2480,0,0,0,14.492177,0,1
15980,106980,2480,0,0,0,13.828018,0,1
16020,106980,2480,0,0,0,12.65604,0,1
16060,106980,2480,0,0,0,13.663325,0,1
16100,106980,2480,0,0,0,15.24534,0,1
16140,106980,2480,0,0,0,14.620825,0,1
16180,106980,2480,0,0,0,15.920923,0,1
16220,106980,2480,0,0,0,15.463555,0,1
16260,106980,2480,0,0,0,15.140637,0,1
16300,106980,2480,0,0,0,14.641068,0,1
16340,106980,2480,0,0,0,15.08465,0,1
16380,106980,2480,0,0,0,14.519634,0,1
16420,106980,2480,0,0,0,14.163864,0,1
16460,106980,2480,0,0,0,13.946851,0,1
16500,106980,2480,0,0,0,16.181019,0,1
16540,106980,2480,0,0,0,15.30521,0,1
16580,106980,2480,0,0,0,16.045792,0,1
16620,106980,2480,0,0,0,16.670284,0,1
16660,106980,2480,0,0,0,15.679084,0,1
16700,106980,2480,0,0,0,15.316931,0,1
16740,106980,2480,0,0,0,15.884459,0,1
16780,106980,2480,0,0,0,15.042533,0,1
16820,106980,2480,0,0,0,14.923604,0,1
16860,106980,2480,0,0,0,15.448461,0,1
16900,106980,2480,0,0,0,15.393173,0,1
16940,106980,2480,0,0,0,16.581532,0,1
16980,106980,2480,0,0,0,16.682287,0,1
17020,106980,2480,0,0,0,17.083448,0,1
17060,106980,2480,0,0,0,17.527092,0,1
17100,106980,2480,0,0,0,17.971619,0,1
17140,106980,2480,0,0,0,12.814481,0,2
17180,106980,2480,0,0,0,12.060383,0,2
17220,106980,2480,0,0,0,13.047986,0,2
17260,106980,2480,0,0,0,9.955914,0,3
17300,106980,2480,0,0,0,12.443454,0,3
17340,106980,2480,0,0,0,6.793744,0,3
17380,106980,2480,0,0,0,10.639363,0,3
17420,106980,2480,0,0,0,8.897707,0,3
17460,106980,2480,0,0,0,12.33204,0,3
17500,106980,2480,0,0,0,11.58629,0,3
17540,106980,2480,0,0,0,9.898861,0,3
17580,106980,2480,0,0,0,9.539957,0,3
17620,106980,2480,0,0,0,9.822172,0,3
17660,106980,2480,0,0,0,9.712781,0,3
17700,106980,2480,0,0,0,8.854144,0,3
17740,106980,2480,0,0,0,8.810943,0,3
17780,106980,2480,0,0,0,10.535535,0,3
17820,106980,2480,0,0,0,8.707654,0,0
17860,106980,2480,0,0,0,8.7752075,0,0
17900,106980,2480,0,0,0,11.422573,0,0
17940,106980,2480,0,0,0,17.633362,0,0
17980,106980,2480,0,0,0,18.154339,0,0
18020,106980,2480,0,0,0,17.722729,0,0
18060,106980,2480,0,0,0,16.928114,0,0
18100,106980,2480,0,0,0,16.344957,0,0
18140,106980,2480,0,0,0,16.549583,0,0
18180,106980,2480,0,0,0,15.557922,0,0
18220,106980,2480,0,0,0,14.800891,0,0
18260,106980,2480,0,0,0,13.731198,0,0
18300,106980,2480,0,0,0,13.245114,0,0
18340,106980,2480,0,0,0,13.527487,0,0
18380,106980,2480,0,0,0,13.72892,0,0
18420,106980,2480,0,0,0,13.47164,0,0
18460,106980,2480,0,0,0,14.111079,0,0
18500,106980,2480,0,0,0,13.486664,0,0
18540,106980,2480,0,0,0,11.887898,0,0
18580,106980,2480,0,0,0,13.332182,0,0
18620,106980,2480,0,0,0,13.36013,0,0
18660,106980,2480,0,0,0,13.794584,0,0
14700,106980,2500,0,0,0,17.642178,0,0
14740,106980,2500,0,0,0,17.978336,0,0
14780,106980,2500,0,0,0,16.781439,0,0
14820,106980,2500,0,0,0,16.427866,0,0
14860,106980,2500,0,0,0,18.421234,0,0
14900,106980,2500,0,0,0,17.690767,0,0
14940,106980,2500,0,0,0,16.126122,0,0
14980,106980,2500,0,0,0,15.25466,0,0
15020,106980,2500,0,0,0,15.218003,0,0
15060,106980,2500,0,0,0,14.982677,0,0
15100,106980,2500,0,0,0,14.184758,0,0
15140,106980,2500,0,0,0,15.81321,0,0
15180,106980,2500,0,0,0,16.100615,0,0
15220,106980,2500,0,0,0,17.029922,0,0
15260,106980,2500,0,0,0,17.62756,0,0
15300,106980,2500,0,0,0,17.13344,0,0
15340,106980,2500,0,0,0,17.188423,0,0
15380,106980,2500,0,0,0,17.000977,0,0
15420,106980,2500,0,0,0,16.706985,0,0
15460,106980,2500,0,0,0,16.191309,0,0
15500,106980,2500,0,0,0,16.825027,0,0
15540,106980,2500,0,0,0,15.94012,0,0
15580,106980,2500,0,0,0,16.136984,0,0
15620,106980,2500,0,0,0,15.792048,0,0
15660,106980,2500,0,0,0,14.924604,0,0
15700,106980,2500,0,0,0,16.279242,0,0
15740,106980,2500,0,0,0,16.512362,0,0
15780,106980,2500,0,0,0,16.665543,0,0
15820,106980,2500,0,0,0,15.158519,0,1
15860,106980,2500,0,0,0,14.343673,0,1
15900,106980,2500,0,0,0,14.679942,0,1
15940,106980,2500,0,0,0,14.261872,0,1
15980,106980,2500,0,0,0,13.478125,0,1
16020,106980,2500,0,0,0,11.959096,0,1
16060,106980,2500,0,0,0,13.657147,0,1
16100,106980,2500,0,0,0,15.618097,0,1
16140,106980,2500,0,0,0,14.840205,0,1
16180,106980,2500,0,0,0,15.49881,0,1
16220,106980,2500,0,0,0,15.485778,0,1
16260,106980,2500,0,0,0,15.120584,0,1
16300,106980,2500,0,0,0,13.947694,0,1
16340,106980,2500,0,0,0,14.936004,0,1
16380,106980,2500,0,0,0,14.456951,0,1
16420,106980,2500,0,0,0,14.432452,0,1
16460,106980,2500,0,0,0,14.929567,0,1
16500,106980,2500,0,0,0,15.696938,0,1
16540,106980,2500,0,0,0,15.53324,0,1
16580,106980,2500,0,0,0,16.488949,0,1
16620,106980,2500,0,0,0,16.505043,0,1
16660,106980,2500,0,0,0,15.034092,0,1
16700,106980,2500,0,0,0,15.451018,0,1
16740,106980,2500,0,0,0,15.854536,0,1
16780,106980,2500,0,0,0,15.401162,0,1
16820,106980,2500,0,0,0,15.102528,0,1
16860,106980,2500,0,0,0,15.665831,0,1
16900,106980,2500,0,0,0,15.419511,0,1
16940,106980,2500,0,0,0,17.103043,0,1
16980,106980,2500,0,0,0,17.087387,0,1
17020,106980,2500,0,0,0,16.637821,0,1
17060,106980,2500,0,0,0,17.445301,0,1
17100,106980,2500,0,0,0,17.966341,0,1
17140,106980,2500,0,0,0,12.360705,0,2
17180,106980,2500,0,0,0,13.478127,0,2
17220,106980,2500,0,0,0,11.03674,0,2
17260,106980,2500,0,0,0,17.762056,0,2
17300,106980,2500,0,0,0,10.77402,0,3
17340,106980,2500,0,0,0,11.165545,0,3
17380,106980,2500,0,0,0,10.793862,0,3
17420,106980,2500,0,0,0,11.108708,0,3
17460,106980,2500,0,0,0,11.213358,0,3
17500,106980,2500,0,0,0,8.019235,0,3
17540,106980,2500,0,0,0,11.481777,0,3
17580,106980,2500,0,0,0,9.980179,0,3
17620,106980,2500,0,0,0,12.066575,0,3
17660,106980,2500,0,0,0,12.357941,0,3
17700,106980,2500,0,0,0,12.594254,0,3
17740,106980,2500,0,0,0,11.451253,0,3
17780,106980,2500,0,0,0,11.444946,0,3
17820,106980,2500,0,0,0,10.081627,0,3
17860,106980,2500,0,0,0,13.375429,0,0
17900,106980,2500,0,0,0,11.02501,0,0
17940,106980,2500,0,0,0,11.288533,0,0
17980,106980,2500,0,0,0,18.096552,0,0
18020,106980,2500,0,0,0,17.343065,0,0
18060,106980,2500,0,0,0,16.729689,0,0
18100,106980,2500,0,0,0,15.583927,0,0
18140,106980,2500,0,0,0,16.574394,0,0
18180,106980,2500,0,0,0,15.034783,0,0
18220,106980,2500,0,0,0,15.12102,0,0
18260,106980,2500,0,0,0,13.799455,0,0
18300,106980,2500,0,0,0,13.447196,0,0
18340,106980,2500,0,0,0,13.790717,0,0
18380,106980,2500,0,0,0,13.320252,0,0
18420,106980,2500,0,0,0,13.056845,0,0
18460,106980,2500,0,0,0,13.99746,0,0
18500,106980,2500,0,0,0,12.63923,0,0
18540,106980,2500,0,0,0,12.26592,0,0
18580,106980,2500,0,0,0,12.705946,0,0
18620,106980,2500,0,0,0,13.758019,0,0
18660,106980,2500,0,0,0,14.158567,0,0
14700,106980,2520,0,0,0,17.090992,0,0
14740,106980,2520,0,0,0,17.921917,0,0
14780,106980,2520,0,0,0,17.258564,0,0
14820,106980,2520,0,0,0,16.864244,0,0
14860,106980,2520,0,0,0,18.386503,0,0
14900,106980,2520,0,0,0,17.71486,0,0
14940,106980,2520,0,0,0,16.452637,0,0
14980,106980,2520,0,0,0,15.599552,0,0
15020,106980,2520,0,0,0,15.347236,0,0
15060,106980,2520,0,0,0,14.904689,0,0
15100,106980,2520,0,0,0,15.027643,0,0
15140,106980,2520,0,0,0,15.008542,0,0
15180,106980,2520,0,0,0,15.358754,0,0
15220,106980,2520,0,0,0,16.336473,0,0
15260,106980,2520,0,0,0,17.238516,0,0
15300,106980,2520,0,0,0,16.63549,0,0
15340,106980,2520,0,0,0,16.503773,0,0
15380,106980,2520,0,0,0,16.781147,0,0
15420,106980,2520,0,0,0,16.665838,0,0
15460,106980,2520,0,0,0,15.985971,0,0
15500,106980,2520,0,0,0,16.30639,0,0
15540,106980,2520,0,0,0,15.949463,0,0
15580,106980,2520,0,0,0,15.617805,0,0
15620,106980,2520,0,0,0,14.827973,0,0
15660,106980,2520,0,0,0,14.76864,0,0
15700,106980,2520,0,0,0,16.006433,0,0
15740,106980,2520,0,0,0,16.38289,0,0
15780,106980,2520,0,0,0,14.927008,0,1
15820,106980,2520,0,0,0,14.479085,0,1
15860,106980,2520,0,0,0,15.854801,0,1
15900,106980,2520,0,0,0,14.221985,0,1
15940,106980,2520,0,0,0,13.928173,0,1
15980,106980,2520,0,0,0,13.796841,0,1
16020,106980,2520,0,0,0,12.070185,0,1
16060,106980,2520,0,0,0,13.28533,0,1
16100,106980,2520,0,0,0,14.826877,0,1
16140,106980,2520,0,0,0,14.780356,0,1
16180,106980,2520,0,0,0,15.851716,0,1
16220,106980,2520,0,0,0,15.732593,0,1
16260,106980,2520,0,0,0,15.465061,0,1
16300,106980,2520,0,0,0,14.320704,0,1
16340,106980,2520,0,0,0,14.836756,0,1
16380,106980,2520,0,0,0,14.64583,0,1
16420,106980,2520,0,0,0,14.190286,0,1
16460,106980,2520,0,0,0,15.421577,0,1
16500,106980,2520,0,0,0,15.829991,0,1
16540,106980,2520,0,0,0,15.712049,0,1
16580,106980,2520,0,0,0,17.338234,0,1
16620,106980,2520,0,0,0,16.392136,0,1
16660,106980,2520,0,0,0,15.244049,0,1
16700,106980,2520,0,0,0,15.321257,0,1
16740,106980,2520,0,0,0,15.431496,0,1
16780,106980,2520,0,0,0,14.693221,0,1
16820,106980,2520,0,0,0,14.424244,0,1
16860,106980,2520,0,0,0,14.833285,0,1
16900,106980,2520,0,0,0,14.974307,0,1
16940,106980,2520,0,0,0,16.544672,0,1
16980,106980,2520,0,0,0,16.868525,0,1
17020,106980,2520,0,0,0,16.246689,0,1
17060,106980,2520,0,0,0,16.8466,0,1
17100,106980,2520,0,0,0,17.768892,0,1
17140,106980,2520,0,0,0,13.313811,0,2
17180,106980,2520,0,0,0,12.338939,0,2
17220,106980,2520,0,0,0,12.520577,0,2
17260,106980,2520,0,0,0,12.490028,0,2
17300,106980,2520,0,0,0,9.815599,0,3
17340,106980,2520,0,0,0,9.193508,0,3
17380,106980,2520,0,0,0,9.979992,0,3
17420,106980,2520,0,0,0,10.608536,0,3
17460,106980,2520,0,0,0,11.187484,0,3
17500,106980,2520,0,0,0,11.487052,0,3
17540,106980,2520,0,0,0,9.873613,0,3
17580,106980,2520,0,0,0,11.716004,0,3
17620,106980,2520,0,0,0,11.434263,0,3
17660,106980,2520,0,0,0,13.024594,0,3
17700,106980,2520,0,0,0,10.640419,0,3
17740,106980,2520,0,0,0,10.701342,0,3
17780,106980,2520,0,0,0,11.677642,0,3
17820,106980,2520,0,0,0,13.269243,0,3
17860,106980,2520,0,0,0,9.044599,0,3
17900,106980,2520,0,0,0,9.543587,0,3
17940,106980,2520,0,0,0,10.594316,0,0
17980,106980,2520,0,0,0,11.214922,0,0
18020,106980,2520,0,0,0,12.186507,0,0
18060,106980,2520,0,0,0,17.376566,0,0
18100,106980,2520,0,0,0,15.552071,0,0
18140,106980,2520,0,0,0,15.633205,0,0
18180,106980,2520,0,0,0,14.166016,0,0
18220,106980,2520,0,0,0,14.600403,0,0
18260,106980,2520,0,0,0,13.710084,0,0
18300,106980,2520,0,0,0,14.11197,0,0
18340,106980,2520,0,0,0,13.631685,0,0
18380,106980,2520,0,0,0,12.697931,0,0
18420,106980,2520,0,0,0,13.076317,0,0
18460,106980,2520,0,0,0,13.239987,0,0
18500,106980,2520,0,0,0,12.49168,0,0
18540,106980,2520,0,0,0,11.122146,0,0
18580,106980,2520,0,0,0,12.24366,0,0
18620,106980,2520,0,0,0,13.992521,0,0
18660,106980,2520,0,0,0,14.455939,0,0
14700,106980,2540,0,0,0,17.099997,0,0
14740,106980,2540,0,0,0,17.301167,0,0
14780,106980,2540,0,0,0,17.366545,0,0
14820,106980,2540,0,0,0,16.686884,0,0
14860,106980,2540,0,0,0,17.605717,0,0
14900,106980,2540,0,0,0,17.5927,0,0
14940,106980,2540,0,0,0,16.10921,0,0
14980,106980,2540,0,0,0,16.208609,0,0
15020,106980,2540,0,0,0,15.93663,0,0
15060,106980,2540,0,0,0,14.849436,0,0
15100,106980,2540,0,0,0,15.47853,0,0
15140,106980,2540,0,0,0,15.418748,0,0
15180,106980,2540,0,0,0,15.546208,0,0
15220,106980,2540,0,0,0,16.045378,0,0
15260,106980,2540,0,0,0,17.689808,0,0
15300,106980,2540,0,0,0,16.369755,0,0
15340,106980,2540,0,0,0,16.092112,0,0
15380,106980,2540,0,0,0,16.179298,0,0
15420,106980,2540,0,0,0,15.887823,0,0
15460,106980,2540,0,0,0,15.854474,0,0
15500,106980,2540,0,0,0,15.832334,0,0
15540,106980,2540,0,0,0,15.942703,0,0
15580,106980,2540,0,0,0,14.892177,0,0
15620,106980,2540,0,0,0,14.558021,0,0
15660,106980,2540,0,0,0,14.438628,0,0
15700,106980,2540,0,0,0,15.830811,0,0
15740,106980,2540,0,0,0,15.53688,0,1
15780,106980,2540,0,0,0,14.840471,0,1
15820,106980,2540,0,0,0,14.792461,0,1
15860,106980,2540,0,0,0,15.338043,0,1
15900,106980,2540,0,0,0,14.180094,0,1
15940,106980,2540,0,0,0,13.037086,0,1
15980,106980,2540,0,0,0,13.486018,0,1
16020,106980,2540,0,0,0,11.297211,0,1
16060,106980,2540,0,0,0,13.473171,0,1
16100,106980,2540,0,0,0,14.178992,0,1
16140,106980,2540,0,0,0,15.09934,0,1
16180,106980,2540,0,0,0,16.052383,0,1
16220,106980,2540,0,0,0,15.85604,0,1
16260,106980,2540,0,0,0,14.93829,0,1
16300,106980,2540,0,0,0,14.271821,0,1
16340,106980,2540,0,0,0,14.553387,0,1
